title,ext,status_v2,wave,lane,cited,reason,matched_domain,md5,path
_OceanofPDF.com_The_88_Laws_Of_The_Masculine_Mindset_-_John_Winters.pdf,.pdf,ACTIVE_DOCTRINE_BOUND,002-D,business,no,Informs active operator-doctrine doctrine but not individually cited or ledgered; usable as labeled provisional input until ledgered.,operator-doctrine,c1387c02cbdd4341bfbd172a3296cf74,/Users/sniper/Downloads/    SNIPED_OS/_OceanofPDF.com_The_88_Laws_Of_The_Masculine_Mindset_-_John_Winters.pdf
document.pdf,.pdf,ACTIVE_DOCTRINE_BOUND,002-D,business,no,"Not found in OS_BOOK_SOURCE_INDEX and uncited by active doctrine; long-tail reference-only, delta-read on demand.",,4a766745b4d72a388db8a8fca14ba7ed,/Users/sniper/Downloads/    SNIPED_OS/document.pdf
" Chip Heath, Dan Heath - Made to Stick_ Why Some Ideas Survive and Others Die (2007, Rando",.pdf,DUPLICATE_OR_SUPERSEDED,-,creator_economy,no,Duplicate edition of Made to Stick; larger copy kept canonical.,content-strategy,ed31eaa14bc6ee9846cf73ee37cc7bd8,"/Users/sniper/Downloads/    SNIPED_OS/ Chip Heath, Dan Heath - Made to Stick_ Why Some Ideas Survive and Others Die (2007, Random House) - libgen.li.pdf"
"Chip Heath, Dan Heath - Made to Stick_ Why Some Ideas Survive and Others Die (2007, Random",.pdf,ACTIVE_DOCTRINE_BOUND,002-C,creator_economy,no,"Indexed (content-strategy) but not cited by any active doctrine; reference-only, delta-read only when a task depends on it.",content-strategy,3a7f6b03777a8ac206c4d2cccfbe0be9,"/Users/sniper/Downloads/    SNIPED_OS/Chip Heath, Dan Heath - Made to Stick_ Why Some Ideas Survive and Others Die (2007, Random House) - libgen.li.pdf"
" Dana Thomas - Deluxe_ How Luxury Lost Its Luster (2008, Penguin Books) - libgen.li.epub",.epub,ACTIVE_DOCTRINE_BOUND,002-C,luxury_status,no,"Indexed (status) but not cited by any active doctrine; reference-only, delta-read only when a task depends on it.",status,b61115ee7865f02fff984b4f505d1534,"/Users/sniper/Downloads/    SNIPED_OS/ Dana Thomas - Deluxe_ How Luxury Lost Its Luster (2008, Penguin Books) - libgen.li.epub"
" Jean-Noel Kapferer, Vincent Bastien - The Luxury Strategy_ Break the Rules of Marketing t",.pdf,ACTIVE_DOCTRINE_BOUND,002-C,luxury_status,no,"Indexed (status) but not cited by any active doctrine; reference-only, delta-read only when a task depends on it.",status,c72a998a6dfa722608bae3d58eaa98d6,"/Users/sniper/Downloads/    SNIPED_OS/ Jean-Noel Kapferer, Vincent Bastien - The Luxury Strategy_ Break the Rules of Marketing to Build Luxury Brands (2009, Kogan Page) - libgen.li.pdf"
" Will Storr - The Status Game_ On Social Position and How We Use It (2021, William Collins",.epub,ACTIVE_DOCTRINE_BOUND,002-C,luxury_status,no,"Indexed (status) but not cited by any active doctrine; reference-only, delta-read only when a task depends on it.",status,b293c60802c4b3197cf67298e1afd2af,"/Users/sniper/Downloads/    SNIPED_OS/ Will Storr - The Status Game_ On Social Position and How We Use It (2021, William Collins) - libgen.li.epub"
Donald Miller - Building a StoryBrand_ Clarify Your Message So Customers Will Listen (2017,.mobi,DUPLICATE_OR_SUPERSEDED,-,luxury_status,no,"Duplicate edition of a 002-C book; canonical copy kept, this one superseded.",copywriting,6e231960924328ea494fc0fe005c67d6,"/Users/sniper/Downloads/    SNIPED_OS/Donald Miller - Building a StoryBrand_ Clarify Your Message So Customers Will Listen (2017, HarperCollins Leadership) - libgen.li.mobi"
Donald Miller - Building a StoryBrand_ Clarify Your Message So Customers Will Listen (2017,.epub,ACTIVE_DOCTRINE_BOUND,002-C,luxury_status,no,"Indexed (copywriting) but not cited by any active doctrine; reference-only, delta-read only when a task depends on it.",copywriting,90d3f8c1e8b4bb36dd92f5fe1e13c3d9,"/Users/sniper/Downloads/    SNIPED_OS/Donald Miller - Building a StoryBrand_ Clarify Your Message So Customers Will Listen (2017, HarperCollins Leadership) - libgen.li.epub"
"Michael J. Silverstein, Neil Fiske - Trading Up_ Why Consumers Want New Luxury Goods... An",.pdf,ACTIVE_DOCTRINE_BOUND,002-C,luxury_status,no,"Not found in OS_BOOK_SOURCE_INDEX and uncited by active doctrine; long-tail reference-only, delta-read on demand.",,3c5b022be651d81ad3ee0726eaa25ce8,"/Users/sniper/Downloads/    SNIPED_OS/Michael J. Silverstein, Neil Fiske - Trading Up_ Why Consumers Want New Luxury Goods... And How Companies Create Them (Revised and Updated) (2008, Penguin Group USA) - libgen.li.pdf"
"Rob Meyerson - Brand Naming_ The Complete Guide to Creating a Name for Your Company, Produ",.epub,ACTIVE_DOCTRINE_BOUND,002-C,luxury_status,no,"Indexed (brand) but not cited by any active doctrine; reference-only, delta-read only when a task depends on it.",brand,18847c4c3a3551c44c7852af49a3df34,"/Users/sniper/Downloads/    SNIPED_OS/Rob Meyerson - Brand Naming_ The Complete Guide to Creating a Name for Your Company, Product, or Service (2021, Business Expert Press) - libgen.li.epub"
"The Brand Gap, Revised Edition{Marty Neumeier}(2005, Pearson Education (US)){113262716} li",.pdf,ACTIVE_DOCTRINE_BOUND,002-C,luxury_status,no,"Indexed (brand) but not cited by any active doctrine; reference-only, delta-read only when a task depends on it.",brand,80264045cb7a79faa7ea63e629cacc3c,"/Users/sniper/Downloads/    SNIPED_OS/The Brand Gap, Revised Edition{Marty Neumeier}(2005, Pearson Education (US)){113262716} libgen.li.pdf"
XcMwr2sETldxuEwaZeEw_The+Great+Online+Game+-+Not+Boring+by+Packy+McCormick.pdf,.pdf,ACTIVE_DOCTRINE_BOUND,002-C,luxury_status,no,"Indexed (status) but not cited by any active doctrine; reference-only, delta-read only when a task depends on it.",status,47491c38bc485572b81d4224ccdb3603,/Users/sniper/Downloads/    SNIPED_OS/XcMwr2sETldxuEwaZeEw_The+Great+Online+Game+-+Not+Boring+by+Packy+McCormick.pdf
" Atul Gawande - The Checklist Manifesto_ How to Get Things Right (2009, Metropolitan Books",.epub,DOCTRINE_EXTRACTION_SCHEDULED,002-F,operations,no,Informs active operator-process doctrine but not individually cited or ledgered; usable as labeled provisional input until ledgered.,operator-process,55734fffd0389bcb20409f2ca5c28c78,"/Users/sniper/Downloads/    SNIPED_OS/ Atul Gawande - The Checklist Manifesto_ How to Get Things Right (2009, Metropolitan Books) - libgen.li.epub"
" Christopher Steiner - Automate This_ How Algorithms Came to Rule Our World (2012, Penguin",.epub,DOCTRINE_EXTRACTION_SCHEDULED,002-F,operations,no,Informs active systems-thinking doctrine but not individually cited or ledgered; usable as labeled provisional input until ledgered.,systems-thinking,1cebb085d921aa79aa8ec152a653da0b,"/Users/sniper/Downloads/    SNIPED_OS/ Christopher Steiner - Automate This_ How Algorithms Came to Rule Our World (2012, Penguin Group, USA_Portfolio Hardcover) - libgen.li.epub"
 Michael Hammer_ James Champy - Reengineering the corporation _ a manifesto for business r,.pdf,DOCTRINE_EXTRACTION_SCHEDULED,002-F,operations,no,Informs active operator-process doctrine but not individually cited or ledgered; usable as labeled provisional input until ledgered.,operator-process,a988b339d2e47a90d6715bff5167945f,"/Users/sniper/Downloads/    SNIPED_OS/ Michael Hammer_ James Champy - Reengineering the corporation _ a manifesto for business revolution (2001, HarperBusiness) - libgen.li.pdf"
 Peter M. Senge - The Fifth Discipline_ The Art & Practice of The Learning Organization (1,.pdf,DOCTRINE_EXTRACTION_SCHEDULED,002-F,operations,no,Informs active systems-thinking doctrine but not individually cited or ledgered; usable as labeled provisional input until ledgered.,systems-thinking,a46b4a526db45046e19d542815555db0,"/Users/sniper/Downloads/    SNIPED_OS/ Peter M. Senge - The Fifth Discipline_ The Art & Practice of The Learning Organization (1994, Doubleday Business) - libgen.li.pdf"
 Rich Cohen - The Fish That Ate the Whale_ The Life and Times of America's Banana King (20,.mobi,DOCTRINE_EXTRACTION_SCHEDULED,002-F,operations,no,Informs active operator-process doctrine but not individually cited or ledgered; usable as labeled provisional input until ledgered.,operator-process,944a45b904c76f475bba93b2de26583d,"/Users/sniper/Downloads/    SNIPED_OS/ Rich Cohen - The Fish That Ate the Whale_ The Life and Times of America's Banana King (2012, Farrar, Straus and Giroux) - libgen.li.mobi"
" Thomas H. Davenport, Julia Kirby - Only Humans Need Apply_ Winners and Losers in the Age ",.epub,DOCTRINE_EXTRACTION_SCHEDULED,002-F,operations,no,Informs active operator-process doctrine but not individually cited or ledgered; usable as labeled provisional input until ledgered.,operator-process,02e481b0d787dfda7c8296af8760b98a,"/Users/sniper/AI-Brain-Refinery/raw/02_TIER_1_CANON_BOOKS/ai_tech/ Thomas H. Davenport, Julia Kirby - Only Humans Need Apply_ Winners and Losers in the Age of Smart Machines (2016, HarperBusiness) - libgen.li.epub"
"Al Ramadan, Dave Peterson, Christopher Lochhead, Kevin Maney - Play Bigger_ How Pirates, D",.epub,DOCTRINE_EXTRACTION_SCHEDULED,002-F,operations,no,Informs active systems-thinking doctrine but not individually cited or ledgered; usable as labeled provisional input until ledgered.,systems-thinking,18b8afc4c8c9a8f317ba2b937d627c5c,"/Users/sniper/Downloads/    SNIPED_OS/Al Ramadan, Dave Peterson, Christopher Lochhead, Kevin Maney - Play Bigger_ How Pirates, Dreamers, and Innovators Create and Dominate Markets (2016, HarperBusiness) - libgen.li.epub"
Aldous Huxley - Brave New World Revisited (2001) - libgen.li.pdf,.pdf,DOCTRINE_EXTRACTION_SCHEDULED,002-F,operations,no,Informs active systems-thinking doctrine but not individually cited or ledgered; usable as labeled provisional input until ledgered.,systems-thinking,7cb5c9488c889666627a41f8163ad79f,/Users/sniper/Downloads/    SNIPED_OS/Aldous Huxley - Brave New World Revisited (2001) - libgen.li.pdf
Balaji Srinivasan - The Network State - libgen.li.pdf,.pdf,DOCTRINE_EXTRACTION_SCHEDULED,002-F,operations,no,Informs active systems-thinking doctrine but not individually cited or ledgered; usable as labeled provisional input until ledgered.,systems-thinking,0dc99679d14bed9da036b9168c2296fa,/Users/sniper/Downloads/    SNIPED_OS/Balaji Srinivasan - The Network State - libgen.li.pdf
"Chris Dixon - Read Write Own_ Building the Next Era of the Internet (2024, Random House) -",.epub,DOCTRINE_EXTRACTION_SCHEDULED,002-F,operations,no,Informs active systems-thinking doctrine but not individually cited or ledgered; usable as labeled provisional input until ledgered.,systems-thinking,8b51ba22807c662aeeaf9f2b9c580990,"/Users/sniper/Downloads/    SNIPED_OS/Chris Dixon - Read Write Own_ Building the Next Era of the Internet (2024, Random House) - libgen.li.epub"
Christopher Leonard - The Lords of Easy Money_ How the Federal Reserve Broke the American ,.epub,DOCTRINE_EXTRACTION_SCHEDULED,002-F,operations,no,Informs active systems-thinking doctrine but not individually cited or ledgered; usable as labeled provisional input until ledgered.,systems-thinking,3c229dbbc4b034896b91cd7e75537e22,/Users/sniper/Downloads/    SNIPED_OS/Christopher Leonard - The Lords of Easy Money_ How the Federal Reserve Broke the American Economy (2022) - libgen.li.epub
"Daugherty, Paul R._Wilson, H. James - Human + machine_ reimagining work in the age of AI (",.epub,DOCTRINE_EXTRACTION_SCHEDULED,002-F,operations,no,Informs active operator-process doctrine but not individually cited or ledgered; usable as labeled provisional input until ledgered.,operator-process,30ffbb4ce0196d89de1fd102a50c84fa,"/Users/sniper/Downloads/    SNIPED_OS/Daugherty, Paul R._Wilson, H. James - Human + machine_ reimagining work in the age of AI (2018, Harvard Business Review Press) - libgen.li.epub"
"Eric Berne - Games People Play_ The Basic Handbook of Transactional Analysis. (1996, Balla",.epub,DOCTRINE_EXTRACTION_SCHEDULED,002-F,operations,no,Informs active operator-process doctrine but not individually cited or ledgered; usable as labeled provisional input until ledgered.,operator-process,9698ae44d081ade2f04942a702c9df26,"/Users/sniper/Downloads/    SNIPED_OS/Eric Berne - Games People Play_ The Basic Handbook of Transactional Analysis. (1996, Ballantine Books) - libgen.li.epub"
Finding Your Edge.pdf,.pdf,EXCEPTION,-,operations,no,Missing source: file not on disk. Cannot read; excepted with reason.,operator-process,5623e11418b7704db95ddd9038eec43a,/Users/sniper/Downloads/    SNIPED_OS/Finding Your Edge.pdf
"Howard Marks - Mastering the Market Cycle_ Getting the Odds on Your Side (2018, Houghton M",.epub,DOCTRINE_EXTRACTION_SCHEDULED,002-F,operations,no,Informs active systems-thinking doctrine but not individually cited or ledgered; usable as labeled provisional input until ledgered.,systems-thinking,7552821bbbf46aee954e70a3561dd8e1,"/Users/sniper/Downloads/    SNIPED_OS/Howard Marks - Mastering the Market Cycle_ Getting the Odds on Your Side (2018, Houghton Mifflin Harcourt) - libgen.li.epub"
"Howard Marks - The most important thing_ uncommon sense for the thoughtful investor (2011,",.pdf,DOCTRINE_EXTRACTION_SCHEDULED,002-F,operations,no,Informs active systems-thinking doctrine but not individually cited or ledgered; usable as labeled provisional input until ledgered.,systems-thinking,81e11c6349028e4712caaba9d5007f69,"/Users/sniper/Downloads/    SNIPED_OS/Howard Marks - The most important thing_ uncommon sense for the thoughtful investor (2011, Columbia University Press) - libgen.li.pdf"
James Dale Davidson_ William Rees-Mogg - The sovereign individual _ how to survive and thr,.pdf,DOCTRINE_EXTRACTION_SCHEDULED,002-F,operations,no,Informs active systems-thinking doctrine but not individually cited or ledgered; usable as labeled provisional input until ledgered.,systems-thinking,5ea9dfaeec63bacf6e5ea79df23b3be2,"/Users/sniper/Downloads/    SNIPED_OS/James Dale Davidson_ William Rees-Mogg - The sovereign individual _ how to survive and thrive during the collapse of the welfare state (1997, Simon & Schuster) - libgen.li.pdf"
"John Doerr - Measure What Matters_ How Google, Bono, and the Gates Foundation Rock the Wor",.epub,DOCTRINE_EXTRACTION_SCHEDULED,002-F,operations,no,Informs active operator-process doctrine but not individually cited or ledgered; usable as labeled provisional input until ledgered.,operator-process,8daf52dda45212333d68d310d0d3b53b,"/Users/sniper/Downloads/    SNIPED_OS/John Doerr - Measure What Matters_ How Google, Bono, and the Gates Foundation Rock the World with OKRs (2018, Portfolio) - libgen.li.epub"
"Mustafa Suleyman_Michael Bhaskar__ Michael Bhaskar - The Coming Wave _ Technology, Power, ",.epub,DOCTRINE_EXTRACTION_SCHEDULED,002-F,operations,no,Informs active systems-thinking doctrine but not individually cited or ledgered; usable as labeled provisional input until ledgered.,systems-thinking,30eb05ae18c73750358fdd934d89dcde,"/Users/sniper/Downloads/    SNIPED_OS/Mustafa Suleyman_Michael Bhaskar__ Michael Bhaskar - The Coming Wave _ Technology, Power, and the Twenty-first Century's Greatest Dilemma (2023, Penguin Random House LLC) - libgen.li.epub"
"Peter Block - Flawless consulting_ a guide to getting your expertise used (2000, Jossey-Ba",.epub,DOCTRINE_EXTRACTION_SCHEDULED,002-F,operations,no,Informs active operator-process doctrine but not individually cited or ledgered; usable as labeled provisional input until ledgered.,operator-process,86615ec15c9c76a80fd6aecccfbc68b5,"/Users/sniper/Downloads/    SNIPED_OS/Peter Block - Flawless consulting_ a guide to getting your expertise used (2000, Jossey-Bass_Pfeiffer) - libgen.li.epub"
Setting Goals.pdf,.pdf,EXCEPTION,-,operations,no,Missing source: file not on disk. Cannot read; excepted with reason.,operator-process,0ddcdaeb95a50fad48b714e1d4d11fda,/Users/sniper/Downloads/    SNIPED_OS/Setting Goals.pdf
"Sunstein, Cass R._ Sibony, Olivier_ Kahneman, Daniel - Noise_ A Flaw in Human Judgment (20",.pdf,DOCTRINE_EXTRACTION_SCHEDULED,002-F,operations,no,Informs active operator-process doctrine but not individually cited or ledgered; usable as labeled provisional input until ledgered.,operator-process,dc78df7140844bd6c59733020dbea005,"/Users/sniper/Downloads/    SNIPED_OS/Sunstein, Cass R._ Sibony, Olivier_ Kahneman, Daniel - Noise_ A Flaw in Human Judgment (2021, Little, Brown and Company) - libgen.li.pdf"
Weekly Reflections.pdf,.pdf,EXCEPTION,-,operations,no,Missing source: file not on disk. Cannot read; excepted with reason.,operator-process,246ec10418568802979f84049327ffaa,/Users/sniper/Downloads/    SNIPED_OS/Weekly Reflections.pdf
[Andrew_S._Grove]_High_Output_Management(z-lib.org).pdf,.pdf,DOCTRINE_EXTRACTION_SCHEDULED,002-F,operations,no,Informs active operator-process doctrine but not individually cited or ledgered; usable as labeled provisional input until ledgered.,operator-process,e1b2f78ae67dc95b0bbf3a1457579017,/Users/sniper/Downloads/    SNIPED_OS/[Andrew_S._Grove]_High_Output_Management(z-lib.org).pdf
"[Animal Farm _1] Orwell, George - Animal Farm (1945, Secker & Warburg) - libgen.li.epub",.epub,DOCTRINE_EXTRACTION_SCHEDULED,002-F,operations,no,Informs active systems-thinking doctrine but not individually cited or ledgered; usable as labeled provisional input until ledgered.,systems-thinking,2f4a2c2b62b35ad7f1610524abff93e3,"/Users/sniper/Downloads/    SNIPED_OS/[Animal Farm _1] Orwell, George - Animal Farm (1945, Secker & Warburg) - libgen.li.epub"
"[SparkNotes Literature Guide ] Orwell, George - 1984, George Orwell (1984_2014, Spark Publ",.epub,DOCTRINE_EXTRACTION_SCHEDULED,002-F,operations,no,Informs active systems-thinking doctrine but not individually cited or ledgered; usable as labeled provisional input until ledgered.,systems-thinking,a31d0b471e20b76500391fc0215dc01c,"/Users/sniper/Downloads/    SNIPED_OS/[SparkNotes Literature Guide ] Orwell, George - 1984, George Orwell (1984_2014, Spark Publishing) - libgen.li.epub"
"[The Handmaid's Tale 1 ] Atwood, Margaret - The Handmaid's Tale (2006_2017, Everyman's Lib",.mobi,DOCTRINE_EXTRACTION_SCHEDULED,002-F,operations,no,Informs active systems-thinking doctrine but not individually cited or ledgered; usable as labeled provisional input until ledgered.,systems-thinking,7a156dcf87ab84869632dd1ccb7a2bc5,"/Users/sniper/Downloads/    SNIPED_OS/[The Handmaid's Tale 1 ] Atwood, Margaret - The Handmaid's Tale (2006_2017, Everyman's Library_Anchor Books) - libgen.li.mobi"
_OceanofPDF.com_The_Operator_-_Tom_King.pdf,.pdf,DOCTRINE_EXTRACTION_SCHEDULED,002-F,operations,no,"Not found in OS_BOOK_SOURCE_INDEX and uncited by active doctrine; long-tail reference-only, delta-read on demand.",,54b91852edc05be91175c20ff9aa6038,/Users/sniper/Downloads/    SNIPED_OS/_OceanofPDF.com_The_Operator_-_Tom_King.pdf
"Jonathan Day - Robert Frank's 'The Americans' _ The Art of Documentary Photography (2011, ",.epub,DOCTRINE_EXTRACTION_SCHEDULED,002-G,photography,no,"Indexed (documentary) but not cited by any active doctrine; reference-only, delta-read only when a task depends on it.",documentary,d30cae5937d460d5f417ded1f725416c,"/Users/sniper/Downloads/    SNIPED_OS/Jonathan Day - Robert Frank's 'The Americans' _ The Art of Documentary Photography (2011, Intellect Books) - libgen.li.epub"
"Stephen Shore - The Nature Of Photographs (2007, Phaidon Press) - libgen.li.pdf",.pdf,DOCTRINE_EXTRACTION_SCHEDULED,002-G,photography,no,"Indexed (photography-theory) but not cited by any active doctrine; reference-only, delta-read only when a task depends on it.",photography-theory,80fcc367637e1c935bced5d23900c3ec,"/Users/sniper/Downloads/    SNIPED_OS/Stephen Shore - The Nature Of Photographs (2007, Phaidon Press) - libgen.li.pdf"
" Colin Bryar_ Bill Carr - Working Backwards (2021, St. Martin's Publishing Group) - libgen",.epub,ACTIVE_DOCTRINE_BOUND,002-C,power,no,"Indexed (systems) but not cited by any active doctrine; reference-only, delta-read only when a task depends on it.",systems,591531db2ed0672c2708c7a8af95b96e,"/Users/sniper/Downloads/    SNIPED_OS/ Colin Bryar_ Bill Carr - Working Backwards (2021, St. Martin's Publishing Group) - libgen.li.epub"
" James B. Stewart - DisneyWar _ the battle for the magic kingdom (2006, Pocket) - libgen.l",.epub,ACTIVE_DOCTRINE_BOUND,002-C,power,no,Informs active leadership doctrine but not individually cited or ledgered; usable as labeled provisional input until ledgered.,leadership,cba4f4c4675f2f9e3782ddca608803cb,"/Users/sniper/Downloads/    SNIPED_OS/ James B. Stewart - DisneyWar _ the battle for the magic kingdom (2006, Pocket) - libgen.li.epub"
ArtOfWar.pdf,.pdf,ACTIVE_DOCTRINE_BOUND,002-C,power,no,"Not found in OS_BOOK_SOURCE_INDEX and uncited by active doctrine; long-tail reference-only, delta-read on demand.",,94d67de5f1797ef789d7cf1917d98738,/Users/sniper/Downloads/    SNIPED_OS/ArtOfWar.pdf
"Howard Schultz, Dori Jones Yang - Pour Your Heart Into It_ How Starbucks Built a Company O",.mobi,ACTIVE_DOCTRINE_BOUND,002-C,power,no,"Indexed (brand) but not cited by any active doctrine; reference-only, delta-read only when a task depends on it.",brand,d6b900c9247fec070c6daabaab635672,"/Users/sniper/Downloads/    SNIPED_OS/Howard Schultz, Dori Jones Yang - Pour Your Heart Into It_ How Starbucks Built a Company One Cup at a Time (1997, Hyperion) - libgen.li.mobi"
"Hughes, Tony J - Combo Prospecting The Powerful One-Two Punch That Fills Your Pipeline and",.pdf,ACTIVE_DOCTRINE_BOUND,002-C,power,no,"Not found in OS_BOOK_SOURCE_INDEX and uncited by active doctrine; long-tail reference-only, delta-read on demand.",,54ea5bfa3a36ffb373db42752992cb12,"/Users/sniper/Downloads/    SNIPED_OS/Hughes, Tony J - Combo Prospecting The Powerful One-Two Punch That Fills Your Pipeline and Wins Sales (2018_2017, AMACOM_American Management Association) - libgen.li.pdf"
"Niccolo Machiavelli - The prince (2008, Hackett Pub. Co) - libgen.li.pdf",.pdf,ACTIVE_DOCTRINE_BOUND,002-C,power,no,"Indexed (power) but not cited by any active doctrine; reference-only, delta-read only when a task depends on it.",power,619290930bba6d40a099752f69f627fd,"/Users/sniper/Downloads/    SNIPED_OS/Niccolo Machiavelli - The prince (2008, Hackett Pub. Co) - libgen.li.pdf"
The Adweek Copywriting Handbook_ The Ultimate Guide to Writing Powerful Advertising and Ma,.azw3,ACTIVE_DOCTRINE_BOUND,002-C,power,no,"Indexed (copywriting) but not cited by any active doctrine; reference-only, delta-read only when a task depends on it.",copywriting,39adeefcf7e422fcd213c02bcf96675f,"/Users/sniper/Downloads/    SNIPED_OS/The Adweek Copywriting Handbook_ The Ultimate Guide to Writing Powerful Advertising and Marketing...{Sugarman, Joseph}(2024){112008782} libgen.li.azw3"
"[Dover books on history, political and social science] Niccolo Machiavelli, Ninian Hill Th",.pdf,ACTIVE_DOCTRINE_BOUND,002-C,power,no,"Indexed (power) but not cited by any active doctrine; reference-only, delta-read only when a task depends on it.",power,bf804d6f49d0aa9f4010e114e9795cc7,"/Users/sniper/Downloads/    SNIPED_OS/[Dover books on history, political and social science] Niccolo Machiavelli, Ninian Hill Thomson - Discourses on Livy (2007, Dover Publications) - libgen.li.pdf"
"[Security Analysis Prior Editions] Benjamin Graham, David Dodd, Warren Buffett - Security ",.pdf,ACTIVE_DOCTRINE_BOUND,002-C,power,no,"Indexed (finance) but not cited by any active doctrine; reference-only, delta-read only when a task depends on it.",finance,36db65afade75eb8dfe889d752111717,"/Users/sniper/Downloads/    SNIPED_OS/[Security Analysis Prior Editions] Benjamin Graham, David Dodd, Warren Buffett - Security Analysis_ Sixth Edition, Foreword by Warren Buffett (2008, McGraw-Hill) [10.1036_0071592539] - libgen.li.pdf"
"[Vintage] Dannen, Fredric - Hit Men_ Power Brokers and Fast Money Inside the Music Busines",.azw3,ACTIVE_DOCTRINE_BOUND,002-C,power,no,"Indexed (media-business) but not cited by any active doctrine; reference-only, delta-read only when a task depends on it.",media-business,af344b240e83acd16646a4f802db0ecc,"/Users/sniper/Downloads/    SNIPED_OS/[Vintage] Dannen, Fredric - Hit Men_ Power Brokers and Fast Money Inside the Music Business (2011, Knopf Doubleday Publishing Group_Vintage eBooks) - libgen.li.azw3"
" Howard Schultz, Joanne Gordon - Onward_ How Starbucks Fought for Its Life without Losing ",.mobi,ACTIVE_DOCTRINE_BOUND,002-C,psychology,no,"Indexed (founder-psychology) but not cited by any active doctrine; reference-only, delta-read only when a task depends on it.",founder-psychology,2b72e05772f23130e4aa0b196272d242,"/Users/sniper/Downloads/    SNIPED_OS/ Howard Schultz, Joanne Gordon - Onward_ How Starbucks Fought for Its Life without Losing Its Soul (2011, Rodale Books) - libgen.li.mobi"
" Ray Kroc - Grinding It Out_ The Making of McDonald’s (2016, St. Martin’s Paperbacks) - li",.epub,ACTIVE_DOCTRINE_BOUND,002-C,psychology,no,"Indexed (founder-psychology) but not cited by any active doctrine; reference-only, delta-read only when a task depends on it.",founder-psychology,42a47d72b56ebe62987c6a55d36e4cc3,"/Users/sniper/Downloads/    SNIPED_OS/ Ray Kroc - Grinding It Out_ The Making of McDonald’s (2016, St. Martin’s Paperbacks) - libgen.li.epub"
 Richard Shotton - The Choice Factory_ 25 Behavioural Biases That Influence What We Buy (2,.epub,ACTIVE_DOCTRINE_BOUND,002-C,psychology,no,"Indexed (brand-psychology) but not cited by any active doctrine; reference-only, delta-read only when a task depends on it.",brand-psychology,ae72633a50f78537651a3961047d7874,"/Users/sniper/Downloads/    SNIPED_OS/ Richard Shotton - The Choice Factory_ 25 Behavioural Biases That Influence What We Buy (2018, Harriman House) - libgen.li.epub"
" Rory Sutherland - Alchemy_ The Dark Art and Curious Science of Creating Magic in Brands, ",.epub,ACTIVE_DOCTRINE_BOUND,002-C,psychology,no,"Indexed (brand-psychology) but not cited by any active doctrine; reference-only, delta-read only when a task depends on it.",brand-psychology,f8727204309808a1edf6d6c9262e798c,"/Users/sniper/Downloads/    SNIPED_OS/ Rory Sutherland - Alchemy_ The Dark Art and Curious Science of Creating Magic in Brands, Business, and Life (2019, William Morrow) - libgen.li.epub"
" Whitman, Drew Eric - Cashvertising_ How to Use More Than 100 Secrets of Ad-Agency Psychol",.epub,ACTIVE_DOCTRINE_BOUND,002-C,psychology,no,"Indexed (brand-psychology) but not cited by any active doctrine; reference-only, delta-read only when a task depends on it.",brand-psychology,aba65d6bd982b8cdf42775eb8b535da2,"/Users/sniper/Downloads/    SNIPED_OS/ Whitman, Drew Eric - Cashvertising_ How to Use More Than 100 Secrets of Ad-Agency Psychology to Make Big Money Selling Anything to Anyone (2009, Career Press) - libgen.li.epub"
Al Ries_ Philip Kotler - Positioning_ The Battle for Your Mind_ The Battle for Your Mind (,.epub,ACTIVE_DOCTRINE_BOUND,002-C,psychology,no,"Not found in OS_BOOK_SOURCE_INDEX and uncited by active doctrine; long-tail reference-only, delta-read on demand.",,0ccbd484b6a4b93f7d0d58af4091e26f,"/Users/sniper/Downloads/    SNIPED_OS/Al Ries_ Philip Kotler - Positioning_ The Battle for Your Mind_ The Battle for Your Mind (2001, McGraw-Hill Education) - libgen.li.epub"
"Daniel Kahneman - Thinking, Fast and Slow (2011, Farrar, Straus and Giroux) - libgen.li.mo",.mobi,ACTIVE_DOCTRINE_BOUND,002-C,psychology,no,"Indexed (decision-making) but not cited by any active doctrine; reference-only, delta-read only when a task depends on it.",decision-making,03db3379eb3b716f34dd55c9884b70ee,"/Users/sniper/Downloads/    SNIPED_OS/Daniel Kahneman - Thinking, Fast and Slow (2011, Farrar, Straus and Giroux) - libgen.li.mobi"
"Greg Lukianoff, Jonathan Haidt - The Coddling of the American Mind_ How Good Intentions an",.pdf,ACTIVE_DOCTRINE_BOUND,002-C,psychology,no,"Indexed (decision-making) but not cited by any active doctrine; reference-only, delta-read only when a task depends on it.",decision-making,9b1c8656a75be45eb2db4e4ddf9082e0,"/Users/sniper/Downloads/    SNIPED_OS/Greg Lukianoff, Jonathan Haidt - The Coddling of the American Mind_ How Good Intentions and Bad Ideas Are Setting up a Generation for Failure (2018, Penguin Press) - libgen.li.pdf"
"Gustave Le Bon - The crowd_ a study of the popular mind (2001, Dover Publications) - libge",.pdf,ACTIVE_DOCTRINE_BOUND,002-C,psychology,no,"Indexed (decision-making) but not cited by any active doctrine; reference-only, delta-read only when a task depends on it.",decision-making,713191121f9ba50e46815ddac6925196,"/Users/sniper/Downloads/    SNIPED_OS/Gustave Le Bon - The crowd_ a study of the popular mind (2001, Dover Publications) - libgen.li.pdf"
